iteration,error_threshold,circuit_to_approximate,annotated_graphs_initialization_time,labelling_time,subgraph_extraction_time,subgraph_nodes_count,subgraph_inputs_count,subgraph_outputs_count,cell_coord_0,cell_coord_1,grid_phase_definition_time,grid_phase_solution_time,status,cell_time,erroreval_annotated_graphs_initialization_time,verification_time,circuit_path,circuit_error,circuit_area,circuit_power,circuit_delay,circuit_is_best
1,1,verilog/current.v,0.5593030000000001,0.8730740000000003,0.12382599999999977,8,3,3,0,1,0.00526800000000005,0.2185649999999999,UNSAT,0.22494900000000007,,,,,,,,
1,1,verilog/current.v,0.5593030000000001,0.8730740000000003,0.12382599999999977,8,3,3,1,1,0.004995000000000083,0.21706499999999984,SAT,0.22231200000000007,0.2866740000000001,0.3286100000000003,verilog/gen_iter1_model0.v,1,9.8553,0.0,0.0,True
2,1,verilog/gen_iter1_model0.v,0.48650199999999977,0.794708,0.04785299999999992,3,2,1,0,1,0.002353999999999523,0.26475000000000026,UNSAT,0.26767699999999994,,,,,,,,
2,1,verilog/gen_iter1_model0.v,0.48650199999999977,0.794708,0.04785299999999992,3,2,1,1,1,0.002118999999999538,0.17346899999999987,SAT,0.17572999999999972,0.25361900000000137,0.2772699999999997,verilog/gen_iter2_model0.v,1,7.9781,0.0,0.0,True
3,1,verilog/gen_iter2_model0.v,0.46769900000000053,0.7243239999999984,0.01786800000000177,1,1,1,0,1,0.0008520000000000749,0.1483900000000009,UNSAT,0.14947100000000013,,,,,,,,
3,1,verilog/gen_iter2_model0.v,0.46769900000000053,0.7243239999999984,0.01786800000000177,1,1,1,1,1,0.001032000000000366,0.14808099999999946,SAT,0.14919999999999867,0.227587999999999,0.24321099999999873,verilog/gen_iter3_model0.v,1,7.9781,0.0,0.0,True
4,2,verilog/gen_iter3_model0.v,0.443461000000001,0.6808270000000007,0.018256999999998413,9,3,2,0,1,0.0013980000000017867,0.15315600000000096,SAT,0.15474099999999957,0.10576499999999811,0.2661300000000004,verilog/gen_iter4_model0.v,2,0.0,0.0,0.0,True
