benchmark,num_inputs,num_outputs,num_cpu_cores,et,et_frac,repeat,full_s,full_calls,partial_s,partial_calls,prefilter_s,prefilter_calls,skipped_vs_full
abs_diff_i6_o3,6,3,128,1,1/16,1,28.2831,57,2.6012,8,2.3017,8,49
abs_diff_i6_o3,6,3,128,2,1/4,1,28.2831,57,14.4862,47,13.6724,47,10
abs_diff_i6_o3,6,3,128,4,1/2,1,28.2831,57,17.8635,57,16.6731,57,0
abs_diff_i6_o3,6,3,128,1,1/16,2,18.9057,57,8.4545,8,14.7466,8,49
abs_diff_i6_o3,6,3,128,2,1/4,2,18.9057,57,18.8263,47,9.3608,47,10
abs_diff_i6_o3,6,3,128,4,1/2,2,18.9057,57,10.7054,57,15.407,57,0
abs_diff_i6_o3,6,3,128,1,1/16,3,14.5832,57,2.6526,8,10.5209,8,49
abs_diff_i6_o3,6,3,128,2,1/4,3,14.5832,57,15.0351,47,16.7237,47,10
abs_diff_i6_o3,6,3,128,4,1/2,3,14.5832,57,17.9203,57,23.4781,57,0
