benchmark,num_inputs,num_outputs,num_cpu_cores,et,et_frac,repeat,full_s,full_calls,partial_s,partial_calls,prefilter_s,prefilter_calls,skipped_vs_full
adder_i4_o3,4,3,128,1,1/16,1,2.2365,22,1.0871,7,1.1196,7,15
adder_i4_o3,4,3,128,2,1/4,1,2.2365,22,1.2196,20,1.2111,20,2
adder_i4_o3,4,3,128,4,1/2,1,2.2365,22,1.3315,22,1.2738,22,0
adder_i4_o3,4,3,128,1,1/16,2,1.3385,22,1.0985,7,1.1458,7,15
adder_i4_o3,4,3,128,2,1/4,2,1.3385,22,1.3355,20,1.2951,20,2
adder_i4_o3,4,3,128,4,1/2,2,1.3385,22,1.3716,22,1.3024,22,0
adder_i4_o3,4,3,128,1,1/16,3,1.2562,22,1.0758,7,1.0714,7,15
adder_i4_o3,4,3,128,2,1/4,3,1.2562,22,1.3936,20,1.2208,20,2
adder_i4_o3,4,3,128,4,1/2,3,1.2562,22,1.3095,22,1.429,22,0
