iteration,error_threshold,circuit_to_approximate,annotated_graphs_initialization_time,labelling_time,subgraph_extraction_time,subgraph_nodes_count,subgraph_inputs_count,subgraph_outputs_count,cell_coord_0,cell_coord_1,grid_phase_definition_time,grid_phase_solution_time,status,cell_time,erroreval_annotated_graphs_initialization_time,verification_time,circuit_path,circuit_error,circuit_area,circuit_power,circuit_delay,circuit_is_best
1,4,verilog/current.v,0.7799530000000001,1.1113059999999995,18.839718000000005,0,0,0,,,,,,,,,,,,,,
2,8,verilog/current.v,0.6349699999999991,0.9466369999999991,7.727601999999997,5,3,1,0,1,0.009768000000001109,0.6788229999999977,SAT,0.6918989999999994,0.3926060000000007,0.3604169999999982,verilog/gen_iter2_model0.v,8,207.8999,0.0,0.0,True
3,8,verilog/gen_iter2_model0.v,0.7350210000000033,1.2045580000000058,17.562756999999998,0,0,0,,,,,,,,,,,,,,
4,12,verilog/gen_iter2_model0.v,0.6991730000000018,0.8665379999999914,9.514013999999996,0,0,0,,,,,,,,,,,,,,
5,16,verilog/gen_iter2_model0.v,0.5486750000000029,1.0303520000000077,10.086246000000003,7,4,1,0,1,0.007970000000000255,0.7548730000000035,UNSAT,0.7646890000000042,,,,,,,,
5,16,verilog/gen_iter2_model0.v,0.5486750000000029,1.0303520000000077,10.086246000000003,7,4,1,1,1,0.007618000000007896,1.086119999999994,SAT,1.0938779999999895,0.3481769999999784,0.35121600000000797,verilog/gen_iter5_model0.v,16,206.0227,0.0,0.0,True
6,16,verilog/gen_iter5_model0.v,0.7301010000000048,1.0375890000000112,9.240553999999989,10,5,1,0,1,0.006540999999998576,0.7001409999999879,UNSAT,0.7085220000000021,,,,,,,,
6,16,verilog/gen_iter5_model0.v,0.7301010000000048,1.0375890000000112,9.240553999999989,10,5,1,1,1,0.008436000000003219,0.8881949999999961,SAT,0.8967849999999942,0.3406789999999944,0.3895609999999863,verilog/gen_iter6_model0.v,16,198.5139,0.0,0.0,True
7,16,verilog/gen_iter6_model0.v,0.6950089999999989,0.9931660000000164,10.149370000000005,13,6,3,0,1,0.008208999999993694,1.2302600000000012,UNSAT,1.2401679999999828,,,,,,,,
7,16,verilog/gen_iter6_model0.v,0.6950089999999989,0.9931660000000164,10.149370000000005,13,6,3,1,1,0.009849000000002661,1.0421630000000306,UNSAT,1.0521860000000345,,,,,,,,
