iteration,error_threshold,circuit_to_approximate,annotated_graphs_initialization_time,labelling_time,subgraph_extraction_time,subgraph_nodes_count,subgraph_inputs_count,subgraph_outputs_count,cell_coord_0,cell_coord_1,grid_phase_definition_time,grid_phase_solution_time,status,cell_time,erroreval_annotated_graphs_initialization_time,verification_time,circuit_path,circuit_error,circuit_area,circuit_power,circuit_delay,circuit_is_best
1,8,verilog/current.v,0.48811000000000027,9.784301,4.413488999999998,5,3,1,0,1,0.006261000000000294,0.48167899999999797,SAT,0.48956599999999995,0.29259300000000366,0.26262900000000045,verilog/gen_iter1_model0.v,8,170.8252,0.0,0.0,True
2,8,verilog/gen_iter1_model0.v,0.5588210000000018,1.685925000000001,4.345686999999998,6,4,1,0,1,0.005635000000001611,0.5578780000000023,SAT,0.5650650000000006,0.2844079999999991,0.26959099999999836,verilog/gen_iter2_model0.v,8,136.5663,0.0,0.0,True
3,8,verilog/gen_iter2_model0.v,0.46738699999999866,1.5519719999999957,2.3341700000000003,9,6,3,0,1,0.0037420000000025766,0.5379050000000021,UNSAT,0.542580000000001,,,,,,,,
3,8,verilog/gen_iter2_model0.v,0.46738699999999866,1.5519719999999957,2.3341700000000003,9,6,3,1,1,0.007182999999997719,0.598796999999994,UNSAT,0.6061309999999978,,,,,,,,
3,8,verilog/gen_iter2_model0.v,0.46738699999999866,1.5519719999999957,2.3341700000000003,9,6,3,2,1,0.007290000000001129,0.6108810000000027,UNSAT,0.6183400000000034,,,,,,,,
3,8,verilog/gen_iter2_model0.v,0.46738699999999866,1.5519719999999957,2.3341700000000003,9,6,3,1,2,0.010267000000002469,0.961621000000001,UNSAT,0.9720319999999987,,,,,,,,
3,8,verilog/gen_iter2_model0.v,0.46738699999999866,1.5519719999999957,2.3341700000000003,9,6,3,2,2,0.009644999999999015,0.9536110000000022,UNSAT,0.9634050000000016,,,,,,,,
4,16,verilog/gen_iter2_model0.v,0.5763999999999996,17.378805999999997,4.581754000000004,10,5,2,0,1,0.006251000000006002,0.5153370000000024,UNSAT,0.5229939999999971,,,,,,,,
4,16,verilog/gen_iter2_model0.v,0.5763999999999996,17.378805999999997,4.581754000000004,10,5,2,1,1,0.00447300000000439,0.6854689999999977,SAT,0.6900380000000084,0.2348479999999995,0.22991900000000953,verilog/gen_iter4_model0.v,16,127.6496,0.0,0.0,True
5,16,verilog/gen_iter4_model0.v,0.5705989999999943,11.933547000000004,4.052660000000003,10,5,2,0,1,0.005611999999999284,0.4978749999999934,UNSAT,0.5047950000000014,,,,,,,,
