iteration,error_threshold,circuit_to_approximate,annotated_graphs_initialization_time,labelling_time,subgraph_extraction_time,subgraph_nodes_count,subgraph_inputs_count,subgraph_outputs_count,cell_coord_0,cell_coord_1,grid_phase_definition_time,grid_phase_solution_time,status,cell_time,erroreval_annotated_graphs_initialization_time,verification_time,circuit_path,circuit_error,circuit_area,circuit_power,circuit_delay,circuit_is_best
1,1,verilog/current.v,0.4291550000000004,0.5717599999999998,0.8500350000000001,1,2,1,0,1,0.0020889999999997855,0.19015000000000049,UNSAT,0.19272200000000028,,,,,,,,
1,1,verilog/current.v,0.4291550000000004,0.5717599999999998,0.8500350000000001,1,2,1,1,1,0.0035799999999994725,0.22726599999999975,UNSAT,0.23096799999999984,,,,,,,,
1,1,verilog/current.v,0.4291550000000004,0.5717599999999998,0.8500350000000001,1,2,1,2,1,0.003554000000000279,0.19887899999999936,SAT,0.20258899999999969,0.17918200000000084,0.19960299999999975,verilog/gen_iter1_model0.v,0,78.3731,0.0,0.0,True
2,2,verilog/gen_iter1_model0.v,0.3725070000000006,0.6215010000000003,0.8015400000000001,5,5,4,0,1,0.004991000000000412,0.24170300000000022,UNSAT,0.2474330000000009,,,,,,,,
2,2,verilog/gen_iter1_model0.v,0.3725070000000006,0.6215010000000003,0.8015400000000001,5,5,4,1,1,0.006177000000000987,0.30173199999999945,UNSAT,0.30802700000000005,,,,,,,,
2,2,verilog/gen_iter1_model0.v,0.3725070000000006,0.6215010000000003,0.8015400000000001,5,5,4,2,1,0.005590999999999902,0.30279600000000073,UNSAT,0.3085219999999991,,,,,,,,
2,2,verilog/gen_iter1_model0.v,0.3725070000000006,0.6215010000000003,0.8015400000000001,5,5,4,1,2,0.008539999999999992,0.5391299999999992,SAT,0.5477930000000004,0.23876199999999947,0.2325899999999983,verilog/gen_iter2_model0.v,2,57.2546,0.0,0.0,True
3,2,verilog/gen_iter2_model0.v,0.4165329999999994,0.5895869999999999,0.44049400000000105,6,4,3,0,1,0.0036319999999996355,0.209499000000001,UNSAT,0.21378599999999892,,,,,,,,
3,2,verilog/gen_iter2_model0.v,0.4165329999999994,0.5895869999999999,0.44049400000000105,6,4,3,1,1,0.004967000000002386,0.41926900000000167,UNSAT,0.42435200000000073,,,,,,,,
3,2,verilog/gen_iter2_model0.v,0.4165329999999994,0.5895869999999999,0.44049400000000105,6,4,3,2,1,0.004125000000000156,0.24908199999999958,UNSAT,0.25334199999999996,,,,,,,,
3,2,verilog/gen_iter2_model0.v,0.4165329999999994,0.5895869999999999,0.44049400000000105,6,4,3,1,2,0.0055669999999992115,0.3533880000000007,UNSAT,0.3590940000000007,,,,,,,,
3,2,verilog/gen_iter2_model0.v,0.4165329999999994,0.5895869999999999,0.44049400000000105,6,4,3,2,2,0.0057640000000009906,0.7691890000000008,SAT,0.7751280000000005,0.20559300000000036,0.2768680000000021,verilog/gen_iter3_model0.v,2,53.5002,0.0,0.0,True
4,2,verilog/gen_iter3_model0.v,0.37737399999999965,0.5646309999999986,0.8254870000000007,1,2,1,0,1,0.0023959999999974,0.3182740000000006,UNSAT,0.3212279999999996,,,,,,,,
4,2,verilog/gen_iter3_model0.v,0.37737399999999965,0.5646309999999986,0.8254870000000007,1,2,1,1,1,0.0029740000000018085,0.2296599999999991,UNSAT,0.23275399999999813,,,,,,,,
4,2,verilog/gen_iter3_model0.v,0.37737399999999965,0.5646309999999986,0.8254870000000007,1,2,1,2,1,0.002914999999999779,0.21451800000000176,SAT,0.21755500000000083,0.18346399999999896,0.20728100000000005,verilog/gen_iter4_model0.v,2,57.2546,0.0,0.0,True
5,3,verilog/gen_iter4_model0.v,0.38278000000000034,0.5434999999999981,0.8281090000000013,1,2,1,0,1,0.0025879999999993686,0.18369100000000316,UNSAT,0.18706500000000403,,,,,,,,
5,3,verilog/gen_iter4_model0.v,0.38278000000000034,0.5434999999999981,0.8281090000000013,1,2,1,1,1,0.002902999999999878,0.18176200000000264,UNSAT,0.18479099999999704,,,,,,,,
5,3,verilog/gen_iter4_model0.v,0.38278000000000034,0.5434999999999981,0.8281090000000013,1,2,1,2,1,0.0030189999999983286,0.18591400000000036,SAT,0.1890570000000018,0.1913390000000028,0.20027299999999926,verilog/gen_iter5_model0.v,3,53.5002,0.0,0.0,True
6,3,verilog/gen_iter5_model0.v,0.3919490000000003,0.5305140000000002,0.8286090000000002,1,2,1,0,1,0.0023829999999982476,0.17918500000000037,SAT,0.18211800000000267,0.18453500000000034,0.21084700000000112,verilog/gen_iter6_model0.v,3,54.4388,0.0,0.0,True
7,3,verilog/gen_iter6_model0.v,0.38545099999999977,0.5469519999999974,0.8172139999999999,0,0,0,,,,,,,,,,,,,,
8,4,verilog/gen_iter6_model0.v,0.36343499999999906,0.5565529999999939,0.4106310000000022,5,3,1,0,1,0.0026029999999934716,0.2120040000000003,UNSAT,0.21522599999999414,,,,,,,,
8,4,verilog/gen_iter6_model0.v,0.36343499999999906,0.5565529999999939,0.4106310000000022,5,3,1,1,1,0.003173000000003867,0.21593700000000382,UNSAT,0.21924399999999977,,,,,,,,
8,4,verilog/gen_iter6_model0.v,0.36343499999999906,0.5565529999999939,0.4106310000000022,5,3,1,2,1,0.0029689999999966687,0.23693700000000106,UNSAT,0.24003300000000038,,,,,,,,
8,4,verilog/gen_iter6_model0.v,0.36343499999999906,0.5565529999999939,0.4106310000000022,5,3,1,1,2,0.0035279999999993095,0.26579300000000217,SAT,0.26945699999999917,0.19620499999999907,0.2079650000000015,verilog/gen_iter8_model0.v,4,44.1142,0.0,0.0,True
