benchmark,num_inputs,num_outputs,num_cpu_cores,n_modified,trial,et,et_frac,repeat,full_s,full_calls,selective_s,selective_calls,combined_s,combined_calls
abs_diff_i4_o2,4,2,128,5,1,1,1/16,1,2.0139,18,1.2999,18,1.0575,8
abs_diff_i4_o2,4,2,128,5,1,2,1/2,1,2.0139,18,1.2999,18,1.9606,18
abs_diff_i4_o2,4,2,128,5,2,1,1/16,1,2.0139,18,1.2679,18,1.0531,8
abs_diff_i4_o2,4,2,128,5,2,2,1/2,1,2.0139,18,1.2679,18,1.84,18
abs_diff_i4_o2,4,2,128,5,3,1,1/16,1,2.0139,18,1.3724,18,0.9496,8
abs_diff_i4_o2,4,2,128,5,3,2,1/2,1,2.0139,18,1.3724,18,1.1375,18
abs_diff_i4_o2,4,2,128,5,1,1,1/16,2,1.6883,18,1.3093,18,1.3856,8
abs_diff_i4_o2,4,2,128,5,1,2,1/2,2,1.6883,18,1.3093,18,1.4118,18
abs_diff_i4_o2,4,2,128,5,2,1,1/16,2,1.6883,18,1.2182,18,1.2539,8
abs_diff_i4_o2,4,2,128,5,2,2,1/2,2,1.6883,18,1.2182,18,1.8063,18
abs_diff_i4_o2,4,2,128,5,3,1,1/16,2,1.6883,18,1.2551,18,0.9345,8
abs_diff_i4_o2,4,2,128,5,3,2,1/2,2,1.6883,18,1.2551,18,1.5025,18
abs_diff_i4_o2,4,2,128,5,1,1,1/16,3,1.6988,18,1.0771,16,1.4486,6
abs_diff_i4_o2,4,2,128,5,1,2,1/2,3,1.6988,18,1.0771,16,1.2985,16
abs_diff_i4_o2,4,2,128,5,2,1,1/16,3,1.6988,18,1.7148,16,1.0004,6
abs_diff_i4_o2,4,2,128,5,2,2,1/2,3,1.6988,18,1.7148,16,1.051,16
abs_diff_i4_o2,4,2,128,5,3,1,1/16,3,1.6988,18,1.0566,18,1.2231,8
abs_diff_i4_o2,4,2,128,5,3,2,1/2,3,1.6988,18,1.0566,18,1.0929,18
