benchmark,num_inputs,num_outputs,num_cpu_cores,n_modified,trial,et,et_frac,repeat,full_s,full_calls,selective_s,selective_calls,combined_s,combined_calls
adder_i28_o15,28,15,128,5,1,2048,1/16,1,14.9633,216,13.0267,170,12.0057,132
adder_i28_o15,28,15,128,5,1,4096,1/8,1,14.9633,216,13.0267,170,11.6732,153
adder_i28_o15,28,15,128,5,1,8192,1/4,1,14.9633,216,13.0267,170,11.5953,168
adder_i28_o15,28,15,128,5,1,16384,1/2,1,14.9633,216,13.0267,170,12.0456,170
adder_i28_o15,28,15,128,5,2,2048,1/16,1,14.9633,216,11.0603,178,10.9019,140
adder_i28_o15,28,15,128,5,2,4096,1/8,1,14.9633,216,11.0603,178,11.6623,161
adder_i28_o15,28,15,128,5,2,8192,1/4,1,14.9633,216,11.0603,178,11.0562,176
adder_i28_o15,28,15,128,5,2,16384,1/2,1,14.9633,216,11.0603,178,11.3881,178
adder_i28_o15,28,15,128,5,3,2048,1/16,1,14.9633,216,11.1847,146,10.5959,116
adder_i28_o15,28,15,128,5,3,4096,1/8,1,14.9633,216,11.1847,146,10.974,129
adder_i28_o15,28,15,128,5,3,8192,1/4,1,14.9633,216,11.1847,146,11.8836,144
adder_i28_o15,28,15,128,5,3,16384,1/2,1,14.9633,216,11.1847,146,11.9827,146
adder_i28_o15,28,15,128,5,1,2048,1/16,2,13.763,216,11.1981,170,11.4411,132
adder_i28_o15,28,15,128,5,1,4096,1/8,2,13.763,216,11.1981,170,12.0872,153
adder_i28_o15,28,15,128,5,1,8192,1/4,2,13.763,216,11.1981,170,12.4746,168
adder_i28_o15,28,15,128,5,1,16384,1/2,2,13.763,216,11.1981,170,12.0788,170
adder_i28_o15,28,15,128,5,2,2048,1/16,2,13.763,216,12.1656,162,10.2141,124
adder_i28_o15,28,15,128,5,2,4096,1/8,2,13.763,216,12.1656,162,10.3434,145
adder_i28_o15,28,15,128,5,2,8192,1/4,2,13.763,216,12.1656,162,10.3562,160
adder_i28_o15,28,15,128,5,2,16384,1/2,2,13.763,216,12.1656,162,10.3909,162
adder_i28_o15,28,15,128,5,3,2048,1/16,2,13.763,216,11.2817,206,10.982,168
adder_i28_o15,28,15,128,5,3,4096,1/8,2,13.763,216,11.2817,206,10.7114,189
adder_i28_o15,28,15,128,5,3,8192,1/4,2,13.763,216,11.2817,206,10.9804,204
adder_i28_o15,28,15,128,5,3,16384,1/2,2,13.763,216,11.2817,206,11.12,206
adder_i28_o15,28,15,128,5,1,2048,1/16,3,11.7257,216,8.8437,94,9.1794,94
adder_i28_o15,28,15,128,5,1,4096,1/8,3,11.7257,216,8.8437,94,9.1711,94
adder_i28_o15,28,15,128,5,1,8192,1/4,3,11.7257,216,8.8437,94,8.9319,94
adder_i28_o15,28,15,128,5,1,16384,1/2,3,11.7257,216,8.8437,94,8.9863,94
adder_i28_o15,28,15,128,5,2,2048,1/16,3,11.7257,216,10.94,194,10.3108,156
adder_i28_o15,28,15,128,5,2,4096,1/8,3,11.7257,216,10.94,194,10.5932,177
adder_i28_o15,28,15,128,5,2,8192,1/4,3,11.7257,216,10.94,194,11.0154,192
adder_i28_o15,28,15,128,5,2,16384,1/2,3,11.7257,216,10.94,194,10.4719,194
adder_i28_o15,28,15,128,5,3,2048,1/16,3,11.7257,216,11.2016,198,10.2879,160
adder_i28_o15,28,15,128,5,3,4096,1/8,3,11.7257,216,11.2016,198,10.5662,181
adder_i28_o15,28,15,128,5,3,8192,1/4,3,11.7257,216,11.2016,198,11.0522,196
adder_i28_o15,28,15,128,5,3,16384,1/2,3,11.7257,216,11.2016,198,10.7608,198
