benchmark,num_inputs,num_outputs,num_cpu_cores,n_modified,trial,et,et_frac,repeat,full_s,full_calls,selective_s,selective_calls,combined_s,combined_calls
abs_diff_i28_o14,28,14,128,5,1,1024,1/16,1,19.721,473,11.045,204,11.109,204
abs_diff_i28_o14,28,14,128,5,1,2048,1/8,1,19.721,473,11.045,204,10.8879,204
abs_diff_i28_o14,28,14,128,5,1,4096,1/4,1,19.721,473,11.045,204,11.2463,204
abs_diff_i28_o14,28,14,128,5,1,8192,1/2,1,19.721,473,11.045,204,11.2866,204
abs_diff_i28_o14,28,14,128,5,2,1024,1/16,1,19.721,473,18.385,473,16.7925,416
abs_diff_i28_o14,28,14,128,5,2,2048,1/8,1,19.721,473,18.385,473,18.076,437
abs_diff_i28_o14,28,14,128,5,2,4096,1/4,1,19.721,473,18.385,473,18.4534,457
abs_diff_i28_o14,28,14,128,5,2,8192,1/2,1,19.721,473,18.385,473,19.2361,473
abs_diff_i28_o14,28,14,128,5,3,1024,1/16,1,19.721,473,18.9784,472,16.8461,415
abs_diff_i28_o14,28,14,128,5,3,2048,1/8,1,19.721,473,18.9784,472,17.6268,436
abs_diff_i28_o14,28,14,128,5,3,4096,1/4,1,19.721,473,18.9784,472,18.2556,456
abs_diff_i28_o14,28,14,128,5,3,8192,1/2,1,19.721,473,18.9784,472,19.3479,472
abs_diff_i28_o14,28,14,128,5,1,1024,1/16,2,20.1588,473,12.3737,243,12.6402,243
abs_diff_i28_o14,28,14,128,5,1,2048,1/8,2,20.1588,473,12.3737,243,11.734,243
abs_diff_i28_o14,28,14,128,5,1,4096,1/4,2,20.1588,473,12.3737,243,12.2915,243
abs_diff_i28_o14,28,14,128,5,1,8192,1/2,2,20.1588,473,12.3737,243,12.0234,243
abs_diff_i28_o14,28,14,128,5,2,1024,1/16,2,20.1588,473,11.5374,219,11.8545,219
abs_diff_i28_o14,28,14,128,5,2,2048,1/8,2,20.1588,473,11.5374,219,11.3789,219
abs_diff_i28_o14,28,14,128,5,2,4096,1/4,2,20.1588,473,11.5374,219,11.475,219
abs_diff_i28_o14,28,14,128,5,2,8192,1/2,2,20.1588,473,11.5374,219,11.5552,219
abs_diff_i28_o14,28,14,128,5,3,1024,1/16,2,20.1588,473,18.3966,472,16.6338,415
abs_diff_i28_o14,28,14,128,5,3,2048,1/8,2,20.1588,473,18.3966,472,17.7879,436
abs_diff_i28_o14,28,14,128,5,3,4096,1/4,2,20.1588,473,18.3966,472,18.6282,456
abs_diff_i28_o14,28,14,128,5,3,8192,1/2,2,20.1588,473,18.3966,472,18.5636,472
abs_diff_i28_o14,28,14,128,5,1,1024,1/16,3,19.7674,473,18.6194,472,16.6803,415
abs_diff_i28_o14,28,14,128,5,1,2048,1/8,3,19.7674,473,18.6194,472,17.108,436
abs_diff_i28_o14,28,14,128,5,1,4096,1/4,3,19.7674,473,18.6194,472,18.251,456
abs_diff_i28_o14,28,14,128,5,1,8192,1/2,3,19.7674,473,18.6194,472,18.8842,472
abs_diff_i28_o14,28,14,128,5,2,1024,1/16,3,19.7674,473,18.0671,472,16.6398,415
abs_diff_i28_o14,28,14,128,5,2,2048,1/8,3,19.7674,473,18.0671,472,17.3527,436
abs_diff_i28_o14,28,14,128,5,2,4096,1/4,3,19.7674,473,18.0671,472,18.1977,456
abs_diff_i28_o14,28,14,128,5,2,8192,1/2,3,19.7674,473,18.0671,472,18.5057,472
abs_diff_i28_o14,28,14,128,5,3,1024,1/16,3,19.7674,473,11.2911,204,11.0122,204
abs_diff_i28_o14,28,14,128,5,3,2048,1/8,3,19.7674,473,11.2911,204,11.2757,204
abs_diff_i28_o14,28,14,128,5,3,4096,1/4,3,19.7674,473,11.2911,204,10.8215,204
abs_diff_i28_o14,28,14,128,5,3,8192,1/2,3,19.7674,473,11.2911,204,10.9963,204
