benchmark,et,method,labelling_calls,labelling_s,rewriting_calls,rewriting_s,verification_calls,verification_s,total_z3_calls,total_s,exact_area,approx_area
abs_diff_i12_o6,4,simulation,20,1.166,18,10.376,8,1.892,46,39.1,138.913,107.0
