benchmark,et,method,labelling_calls,labelling_s,rewriting_calls,rewriting_s,verification_calls,verification_s,total_z3_calls,total_s,exact_area,approx_area
mul_i8_o8,16,simulation,19,2.355,43,38.248,22,5.095,84,122.29,196.167,156.277
