benchmark,et,method,labelling_calls,labelling_s,rewriting_calls,rewriting_s,verification_calls,verification_s,total_z3_calls,total_s,exact_area,approx_area
dct4c2_i16_o9,32,warmstart,467,6.298,30,29.844,14,3.468,511,144.95,233.711,200.86
