benchmark,et,method,labelling_calls,labelling_s,rewriting_calls,rewriting_s,verification_calls,verification_s,total_z3_calls,total_s,exact_area,approx_area
mul_i6_o6,4,warmstart,42,1.681,18,6.815,8,1.659,68,24.94,81.6582,50.2151
