benchmark,et,method,labelling_calls,labelling_s,rewriting_calls,rewriting_s,verification_calls,verification_s,total_z3_calls,total_s,exact_area,approx_area
madd_i6_o4,2,full,84,2.315,5,2.076,0,0.0,89,8.53,nan,nan
