benchmark,et,method,labelling_calls,labelling_s,rewriting_calls,rewriting_s,verification_calls,verification_s,total_z3_calls,total_s,exact_area,approx_area
madd_i6_o4,2,warmstart,26,0.835,14,4.123,2,0.42,42,11.62,42.7063,27.6887
